Symbol,7 Day Average Funding Rate (Annualized %),Current Funding Rate (Annualized %)
ZKJ/USDT:USDT,10.950000000000001,10.950000000000001
ZIL/USDT:USDT,9.619575000000001,10.950000000000001
AIOZ/USDT:USDT,10.950000000000001,10.950000000000001
VVV/USDT:USDT,10.950000000000001,10.950000000000001
RARE/USDT:USDT,10.08495,10.950000000000001
MYRIA/USDT:USDT,10.950000000000001,10.950000000000001
STO/USDT:USDT,10.950000000000001,10.950000000000001
ANKR/USDT:USDT,10.802175,10.950000000000001
CLANKER/USDT:USDT,10.621500000000001,10.950000000000001
100000AIDOGE/USDT:USDT,10.090425000000002,21.900000000000002
ZEUS/USDT:USDT,11.754825000000002,10.950000000000001
ATH/USDT:USDT,-7.45695,10.950000000000001
NAVX/USDT:USDT,10.950000000000001,10.950000000000001
DMC/USDT:USDT,14.0598,10.950000000000001
FLR/USDT:USDT,-14.114549999999998,10.950000000000001
QUICK/USDT:USDT,10.950000000000001,10.950000000000001
ICX/USDT:USDT,10.950000000000001,10.950000000000001
ASTR/USDT:USDT,10.21635,10.950000000000001
AUCTION/USDT:USDT,10.512,10.950000000000001
CAT/USDT:USDT,7.259850000000001,-1.9709999999999999
CHEEMS/USDT:USDT,10.950000000000001,10.950000000000001
GMX/USDT:USDT,9.40605,10.950000000000001
SPEC/USDT:USDT,10.950000000000001,10.950000000000001
BLUM/USDT:USDT,70.0362,74.46000000000001
FIDA/USDT:USDT,7.916849999999999,10.950000000000001
WAVES/USDT:USDT,10.950000000000001,10.950000000000001
GASDAO/USDT:USDT,9.97545,10.950000000000001
TRUMP/USDT:USDT,26.192400000000006,26.061
THE/USDT:USDT,10.950000000000001,10.950000000000001
HOT/USDT:USDT,10.950000000000001,10.950000000000001
BEL/USDT:USDT,10.950000000000001,10.950000000000001
SSV/USDT:USDT,6.871125,10.950000000000001
XCN/USDT:USDT,10.950000000000001,10.950000000000001
BULLA/USDT:USDT,21.615299999999998,10.950000000000001
SXP/USDT:USDT,10.002824999999998,10.950000000000001
UXLINK/USDT:USDT,10.950000000000001,10.950000000000001
RWA/USDT:USDT,10.950000000000001,10.950000000000001
AXL/USDT:USDT,10.950000000000001,10.950000000000001
SUNDOG/USDT:USDT,10.950000000000001,10.950000000000001
ENA/USDC:USDC,8.705250000000001,-1.533
XION/USDT:USDT,10.183500000000002,10.950000000000001
BR/USDT:USDT,10.950000000000001,10.950000000000001
BANK/USDT:USDT,11.552249999999997,31.317
ORCA/USDT:USDT,10.950000000000001,10.950000000000001
RION/USDT:USDT,19.69905,43.800000000000004
MTL/USDT:USDT,10.950000000000001,10.950000000000001
MASK/USDT:USDT,10.950000000000001,10.950000000000001
SNT/USDT:USDT,10.512,10.512
DOGE/USDC:USDC,1.9709999999999999,2.1900000000000004
PUBLIC/USDT:USDT,-5.168399999999998,-4.818
GLMR/USDT:USDT,10.950000000000001,10.950000000000001
FIS/USDT:USDT,10.950000000000001,10.950000000000001
AVA/USDT:USDT,10.950000000000001,10.950000000000001
A/USDT:USDT,9.25275,10.950000000000001
USTC/USDT:USDT,10.950000000000001,10.950000000000001
ZETA/USDT:USDT,10.950000000000001,10.950000000000001
RACA/USDT:USDT,8.798325,0.0
BICO/USDT:USDT,9.444375,10.950000000000001
BSW/USDT:USDT,54.728100000000005,102.49199999999999
ONG/USDT:USDT,10.950000000000001,10.950000000000001
QKC/USDT:USDT,22.195650000000004,31.755
SLP/USDT:USDT,10.950000000000001,10.950000000000001
ACE/USDT:USDT,10.950000000000001,10.950000000000001
CULT/USDT:USDT,0.7008000000000002,43.800000000000004
FLUX1/USDT:USDT,10.950000000000001,10.950000000000001
AIC/USDT:USDT,15.132900000000005,-26.718000000000004
FARTBOY/USDT:USDT,20.158950000000004,-27.813
BSV/USDT:USDT,10.950000000000001,10.950000000000001
SPELL/USDT:USDT,10.243725000000001,10.950000000000001
RON/USDT:USDT,10.950000000000001,10.950000000000001
NKN/USDT:USDT,12.110700000000001,10.950000000000001
ADA/USDC:USDC,9.53745,10.950000000000001
ICNT/USDT:USDT,13.282350000000001,10.950000000000001
IOST/USDT:USDT,1.8779250000000005,10.950000000000001
AGLD/USDT:USDT,7.122975000000001,10.950000000000001
1000000PEIPEI/USDT:USDT,43.236075,10.950000000000001
GAIA/USDT:USDT,-1.5111000000000006,30.879
CVX/USDT:USDT,10.950000000000001,10.950000000000001
JPY/USDT:USDT,17.61855,29.127000000000002
SOPH/USDT:USDT,10.950000000000001,10.950000000000001
CESS/USDT:USDT,-3.2411999999999996,-7.8839999999999995
SFP/USDT:USDT,10.950000000000001,10.950000000000001
DUSK/USDT:USDT,10.950000000000001,10.950000000000001
AKT/USDT:USDT,45.4425,52.56000000000001
BAR/USDT:USDT,9.515550000000001,21.900000000000002
XPR/USDT:USDT,-10.720050000000002,26.937
DUCK/USDT:USDT,10.512,10.512
FLM/USDT:USDT,10.950000000000001,10.950000000000001
10000COQ/USDT:USDT,10.950000000000001,10.950000000000001
DEVVE/USDT:USDT,16.4688,22.119
ELON/USDT:USDT,10.950000000000001,10.950000000000001
L3/USDT:USDT,11.530350000000002,10.950000000000001
PYR/USDT:USDT,3.8927250000000004,10.950000000000001
BLUE/USDT:USDT,13.895550000000004,43.800000000000004
PSTAKE/USDT:USDT,4.96035,17.739
PERP/USDT:USDT,10.950000000000001,10.950000000000001
DODO/USDT:USDT,10.950000000000001,10.950000000000001
RDNT/USDT:USDT,10.950000000000001,10.950000000000001
KOMA/USDT:USDT,114.60269999999998,10.950000000000001
LINK/USDC:USDC,10.512,10.950000000000001
WLD/USDC:USDC,10.950000000000001,5.1465
TLM/USDT:USDT,10.87335,10.950000000000001
XEC/USDT:USDT,7.692375,10.950000000000001
PUNDIX/USDT:USDT,9.723600000000001,10.950000000000001
MOCA/USDT:USDT,3.9858000000000002,10.950000000000001
XCH/USDT:USDT,43.4934,74.898
SLERF/USDT:USDT,10.950000000000001,10.950000000000001
EUR/USDT:USDT,-12.0669,-18.834
AUDIO/USDT:USDT,11.327775,41.61
FORTH/USDT:USDT,10.950000000000001,10.950000000000001
IQ/USDT:USDT,26.57565,26.061
SD/USDT:USDT,6.006075,10.950000000000001
10000WEN/USDT:USDT,10.950000000000001,10.950000000000001
HARRY/USDT:USDT,13.118100000000002,10.950000000000001
SCR/USDT:USDT,8.15775,10.950000000000001
SWEAT/USDT:USDT,13.424700000000001,10.950000000000001
BNT/USDT:USDT,9.641475,10.950000000000001
VTHO/USDT:USDT,10.950000000000001,10.950000000000001
SCA/USDT:USDT,10.845975000000003,10.950000000000001
ULTI/USDT:USDT,3.82155,43.800000000000004
VIC/USDT:USDT,10.950000000000001,10.950000000000001
BADGER/USDT:USDT,9.36225,10.950000000000001
STG/USDT:USDT,5.157450000000001,10.950000000000001
VR/USDT:USDT,15.707774999999998,10.950000000000001
SEND/USDT:USDT,10.950000000000001,10.950000000000001
CHF/USDT:USDT,-23.37825,-25.842
ALL/USDT:USDT,-9.575775,-32.9595
DENT/USDT:USDT,10.950000000000001,10.950000000000001
MBOX/USDT:USDT,10.950000000000001,10.950000000000001
SWELL/USDT:USDT,8.716200000000002,10.950000000000001
PUMPFUN/USDC:USDC,59.568,10.731
IP/USDC:USDC,-87.60000000000001,-87.60000000000001
VRA/USDT:USDT,-3.931049999999999,-24.528
AMP/USDT:USDT,26.258100000000002,24.09
PRIME/USDT:USDT,10.950000000000001,10.950000000000001
KMNO/USDT:USDT,9.71265,10.950000000000001
ANIME/USDT:USDT,10.358699999999999,10.950000000000001
TNSR/USDT:USDT,10.950000000000001,10.950000000000001
REI/USDT:USDT,10.950000000000001,10.950000000000001
VOXEL/USDT:USDT,10.950000000000001,10.950000000000001
CARV/USDT:USDT,52.0125,58.692
BNB/USDC:USDC,2.107875,0.0
COS/USDT:USDT,10.950000000000001,10.950000000000001
AVAIL/USDT:USDT,10.950000000000001,10.950000000000001
SLAY/USDT:USDT,3.6135000000000006,-863.7359999999999
MDT/USDT:USDT,20.7612,10.950000000000001
10000LADYS/USDT:USDT,11.3661,10.950000000000001
D/USDT:USDT,10.950000000000001,10.950000000000001
FORT/USDT:USDT,6.504300000000001,-43.800000000000004
MORE/USDT:USDT,-2.7156,-0.657
FRAG/USDT:USDT,14.55255,129.867
DGB/USDT:USDT,10.950000000000001,10.950000000000001
LOOKS/USDT:USDT,30.063225000000003,10.950000000000001
POLYX/USDT:USDT,10.950000000000001,10.950000000000001
OXT/USDT:USDT,10.950000000000001,10.950000000000001
CLOUD/USDT:USDT,18.171525,15.8775
PENGU/USDC:USDC,-78.50055,-7.446
ASP/USDT:USDT,10.950000000000001,10.950000000000001
CVC/USDT:USDT,10.950000000000001,10.950000000000001
T/USDT:USDT,10.074,10.950000000000001
XNO/USDT:USDT,20.602425000000004,10.950000000000001
CSKY/USDT:USDT,12.045,43.800000000000004
SCRT/USDT:USDT,9.18705,10.950000000000001
XVS/USDT:USDT,7.769025,10.4025
X/USDT:USDT,10.950000000000001,10.950000000000001
COW/USDT:USDT,10.950000000000001,10.950000000000001
MAJOR/USDT:USDT,10.7748,10.950000000000001
GBP/USDT:USDT,-7.402199999999999,19.929000000000002
VELODROME/USDT:USDT,10.950000000000001,10.950000000000001
AVAX/USDC:USDC,8.809275,10.950000000000001
PFVS/USDT:USDT,12.548700000000002,-32.193
TAKER/USDT:USDT,26.531849999999995,22.338
LAZIO/USDT:USDT,11.94645,21.900000000000002
BLAST/USDT:USDT,-27.599474999999995,-11.0595
FIO/USDT:USDT,10.950000000000001,10.950000000000001
DBR/USDT:USDT,10.512,10.512
ACX/USDT:USDT,10.950000000000001,10.950000000000001
DOT/USDC:USDC,10.950000000000001,10.950000000000001
HYPE/USDC:USDC,-7.664999999999999,-7.664999999999999
MAMO/USDT:USDT,17.1696,43.800000000000004
CHESS/USDT:USDT,10.950000000000001,10.950000000000001
SOLO/USDT:USDT,11.639850000000001,10.950000000000001
POND/USDT:USDT,26.46615,26.061
BRL/USDT:USDT,-0.8212499999999999,12.483
WIN/USDT:USDT,14.459475000000003,21.900000000000002
ZRC/USDT:USDT,10.950000000000001,10.950000000000001
J/USDT:USDT,10.950000000000001,10.950000000000001
PEPE/USDC:USDC,10.435350000000003,10.950000000000001
AUD/USDT:USDT,-0.8321999999999999,-0.876
HIVE/USDT:USDT,10.950000000000001,10.950000000000001
RSS3/USDT:USDT,-1.5329999999999997,-5.4750000000000005
MEMEFI/USDT:USDT,36.9891,43.800000000000004
PROM/USDT:USDT,10.950000000000001,10.950000000000001
GLM/USDT:USDT,0.8979000000000006,10.950000000000001
KBBB/USDT:USDT,-11.96835,-30.879
ALTCOIN/USDT:USDT,1.8724500000000006,43.800000000000004
SAFE/USDT:USDT,10.950000000000001,10.950000000000001
TAIKO/USDT:USDT,10.950000000000001,10.950000000000001
LAVA/USDT:USDT,4.1500499999999985,-14.673
LTC/USDC:USDC,7.5117,10.950000000000001
WIF/USDC:USDC,10.840499999999999,10.950000000000001
AAVE/USDC:USDC,10.457250000000002,10.950000000000001
OSMO/USDT:USDT,10.950000000000001,10.950000000000001
NEXO/USDT:USDT,21.188250000000004,26.499
HBAR/USDC:USDC,10.950000000000001,10.950000000000001
XLM/USDC:USDC,10.276575,10.950000000000001
TAO/USDC:USDC,10.950000000000001,10.950000000000001
BAL/USDT:USDT,-690.7971750000002,-355.437
SWFTC/USDT:USDT,2.85795,0.219
DF/USDT:USDT,10.950000000000001,10.950000000000001
SHIB/USDC:USDC,7.911375000000001,10.950000000000001
RFC/USDT:USDT,-28.04295,10.950000000000001
CAD/USDT:USDT,5.573550000000001,29.784
AWE/USDT:USDT,10.950000000000001,10.950000000000001
SPX/USDC:USDC,9.5265,10.950000000000001
SYS/USDT:USDT,10.950000000000001,10.950000000000001
LMWR/USDT:USDT,34.196850000000005,43.800000000000004
TOKABU/USDT:USDT,-14.8263,-43.800000000000004
SC/USDT:USDT,10.950000000000001,10.950000000000001
BOBA/USDT:USDT,6.9861,10.950000000000001
CTC/USDT:USDT,10.950000000000001,10.950000000000001
G/USDT:USDT,10.950000000000001,10.950000000000001
ARB/USDC:USDC,10.950000000000001,10.950000000000001
DEGO/USDT:USDT,10.950000000000001,10.950000000000001
A8/USDT:USDT,10.950000000000001,10.950000000000001
FARM/USDT:USDT,26.137650000000008,23.214000000000002
ONDO/USDC:USDC,10.950000000000001,10.950000000000001
APT/USDC:USDC,10.950000000000001,10.950000000000001
EIGEN/USDC:USDC,10.950000000000001,10.950000000000001
TCOM/USDT:USDT,-320.64885,23.651999999999997
BIO/USDC:USDC,-364.50359999999995,-117.165
GODS/USDT:USDT,10.950000000000001,10.950000000000001
REQ/USDT:USDT,17.175075,10.950000000000001
STRAX/USDT:USDT,10.763850000000003,38.324999999999996
TRY/USDT:USDT,-15.16575,-43.800000000000004
COOK/USDT:USDT,10.687200000000002,10.950000000000001
1000BONK/USDC:USDC,9.778350000000001,10.950000000000001
TON/USDC:USDC,10.950000000000001,10.950000000000001
TRX/USDC:USDC,2.2447500000000002,10.950000000000001
SEI/USDC:USDC,8.6943,10.950000000000001
LSK/USDT:USDT,3.2302500000000003,10.950000000000001
GNO/USDT:USDT,7.155825,10.950000000000001
GHST/USDT:USDT,11.190900000000003,10.950000000000001
MVL/USDT:USDT,34.88122500000001,10.950000000000001
VIRTUAL/USDC:USDC,10.950000000000001,10.950000000000001
POWR/USDT:USDT,10.435350000000003,10.950000000000001
STEEM/USDT:USDT,10.950000000000001,10.950000000000001
DEAI/USDT:USDT,-12.077849999999998,-29.564999999999998
ORDI/USDC:USDC,10.950000000000001,10.950000000000001
POPCAT/USDC:USDC,10.950000000000001,10.950000000000001
TRUMP/USDC:USDC,10.8624,10.950000000000001
TALEX/USDT:USDT,7.511700000000002,43.800000000000004
WAXP/USDT:USDT,10.950000000000001,10.950000000000001
ORBS/USDT:USDT,9.603150000000001,-35.040000000000006
TFUEL/USDT:USDT,6.153899999999999,21.900000000000002
BCH/USDC:USDC,3.6135,10.950000000000001
BOOP/USDT:USDT,20.94735,11.825999999999999
OP/USDC:USDC,3.9858000000000002,10.950000000000001
OVL/USDT:USDT,26.50995,22.995
TIA/USDC:USDC,10.632449999999999,10.950000000000001
NEAR/USDC:USDC,8.968050000000002,10.950000000000001
UNI/USDC:USDC,10.950000000000001,10.950000000000001
MOODENG/USDC:USDC,8.048250000000001,10.950000000000001
FIL/USDC:USDC,8.436975,10.950000000000001
POL/USDC:USDC,10.950000000000001,10.950000000000001
GALA/USDC:USDC,10.950000000000001,10.950000000000001
INJ/USDC:USDC,1.9381500000000003,10.950000000000001
STRK/USDC:USDC,10.950000000000001,10.950000000000001
PI/USDC:USDC,10.4463,10.950000000000001
BERA/USDC:USDC,-20.580525,-86.8335
ALGO/USDC:USDC,10.950000000000001,10.950000000000001
PNUT/USDC:USDC,10.950000000000001,10.950000000000001
CRV/USDC:USDC,10.397025,10.950000000000001
CATI/USDC:USDC,10.950000000000001,10.950000000000001
AI16Z/USDC:USDC,10.950000000000001,10.950000000000001
RESOLV/USDC:USDC,10.161600000000002,10.950000000000001
SAHARA/USDC:USDC,8.6286,10.950000000000001
WAN/USDT:USDT,32.70765,43.800000000000004
BOME/USDC:USDC,10.950000000000001,10.950000000000001
ETHFI/USDC:USDC,-7.01895,-2.1900000000000004
ETC/USDC:USDC,7.550024999999999,10.950000000000001
ACT/USDC:USDC,10.950000000000001,10.950000000000001
STX/USDC:USDC,10.950000000000001,10.950000000000001
NEO/USDC:USDC,7.63215,10.950000000000001
KAITO/USDC:USDC,9.71265,10.950000000000001
NOT/USDC:USDC,10.950000000000001,10.950000000000001
AEVO/USDC:USDC,10.950000000000001,10.950000000000001
MNT/USDC:USDC,1.7903250000000006,-5.4750000000000005
ME/USDC:USDC,5.4750000000000005,5.4750000000000005
VANA/USDC:USDC,10.950000000000001,10.950000000000001
NEIROCTO/USDC:USDC,10.950000000000001,10.950000000000001
ENS/USDC:USDC,10.950000000000001,10.950000000000001
