,Symbol,7 Day Average Funding Rate (Annualized %),Current Funding Rate (Annualized %)
461,SKATE/USDT:USDT,31.261643338260235,24.526296784945494
462,RESOLV/USDT:USDT,10.871030781592548,10.94923963613638
463,HOME/USDT:USDT,1.0532125745235947,10.94923963613638
464,IDOL/USDT:USDT,-39.2587594115488,7.664467745295464
465,TAIKO/USDT:USDT,10.871030781592548,10.94923963613638
466,SQD/USDT:USDT,11.282930748856728,10.94923963613638
467,CUDIS/USDT:USDT,7.435055105300228,31.97177973751823
468,SPK/USDT:USDT,-83.13914073427442,-18.17573779598639
469,F/USDT:USDT,1.767520112690588,10.94923963613638
470,NEWT/USDT:USDT,-147.45601714166673,10.94923963613638
471,SAHARA/USDT:USDT,27.195825686708268,10.94923963613638
472,DMC/USDT:USDT,14.025454581527077,99.63808068884106
473,H/USDT:USDT,11.053518108861486,10.94923963613638
474,HFT/USDT:USDT,0.16164285714285742,10.950000000000001
475,USELESS/USDT:USDT,23.342736119515507,21.89847927227276
476,ICNT/USDT:USDT,7.690537363476743,7.664467745295464
477,M/USDT:USDT,-2863.090262850792,11.39116421228119
478,TANSSI/USDT:USDT,23.21551638279088,10.94923963613638
479,PUMP/USDT:USDT,11.288144672492981,10.94923963613638
480,AIN/USDT:USDT,10.975309254317658,10.94923963613638
481,CROSS/USDT:USDT,12.49777495610424,14.671981112422747
482,C/USDT:USDT,10.949239636136381,10.94923963613638
483,VELVET/USDT:USDT,13.253793883361272,16.423859454204564
484,TAC/USDT:USDT,12.940958465185954,10.94923963613638
485,ES/USDT:USDT,0.33369111272034724,10.94923963613638
486,ERA/USDT:USDT,10.949239636136381,10.94923963613638
487,TA/USDT:USDT,65.22931304373705,215.2620512464412
488,PENGU/USDC:USDC,12.044163599750016,12.044163599750016
489,TAG/USDT:USDT,43.46326743182517,10.94923963613638
490,ASP/USDT:USDT,42.54040294820796,10.94923963613638
491,ESPORTS/USDT:USDT,-6.283820766415034,163.5816401638775
492,TREE/USDT:USDT,-24.498141597309704,10.94923963613638
493,A2Z/USDT:USDT,44.81680200779707,10.94923963613638
494,NAORIS/USDT:USDT,23.504367752239432,10.94923963613638
495,PLAYSOUT/USDT:USDT,137.58501691350799,72.9219359766683
496,TOWNS/USDT:USDT,10.871030781592548,10.94923963613638
497,PROVE/USDT:USDT,-29.64324144156656,10.94923963613638
498,RHEA/USDT:USDT,10.714613072504886,10.94923963613638
499,MNT/USDT:USDT,6.940214285714285,-1.533
500,IN/USDT:USDT,-67.4473161586001,10.94923963613638
501,YALA/USDT:USDT,29.85492674119853,119.12772724116381
502,SIDEKICK/USDT:USDT,9.77610681797891,7.664467745295464
503,1000XEC/USDT:USDT,10.950000000000001,10.950000000000001
504,AIO/USDT:USDT,91.10810161992718,204.0938268175821
505,XNY/USDT:USDT,69.81965141309632,247.01484619123676
506,DAM/USDT:USDT,25.975767555824504,69.41817929310464
507,SAPIEN/USDT:USDT,8.368347436189948,7.664467745295464
508,YZY/USDT:USDT,-51.20907238584622,10.94923963613638
509,WLFI/USDT:USDT,65.45664011427777,10.94923963613638
510,SOMI/USDT:USDT,-142.0575206086879,-438.1885702381779
511,BAS/USDT:USDT,102.56830577241658,80.58640372196375
512,BTR/USDT:USDT,22.717065283164857,66.61517394625372
513,MITO/USDT:USDT,-34.99585544654637,10.94923963613638
514,HEMI/USDT:USDT,11.387209221581834,10.94923963613638
515,CAMP/USDT:USDT,7.367274098028906,7.664467745295464
516,Q/USDT:USDT,39.1348891292054,227.07496909507606
517,ARIA/USDT:USDT,-83.86022637316853,7.664467745295464
518,TAKE/USDT:USDT,43.10402809328717,66.0896104437192
519,PTB/USDT:USDT,-780.7243280783388,47.17587610250712
520,NODE/USDT:USDT,-2.151502351061962,10.950760469477046
